"Title"	"Title_Link"	"Duration"	"View"	"Sub"	"Likes"	"Dislikes"	"Date"	"Description"
"40"	"Chachi Gonzales \"How to Love\" by Lil Wayne | World of Dance"	"/watch?v=FFEcp7jqtJY"	207	669018	489821	8290	124	15259	"World of Dance featuring Chachi Gonzales in the Botanical Garden at Berkeley. As a member of America's Best Dance Crew season 6 champions I.aM.mE Crew, Chachi, became as instant favorite to ABDC dance fans and the dance community as a whole. Born to be a star, Chachi has become a part of the World of Dance family. The impression she's made on the scene, only at the age of 15, she has is destined to be remembered as one of the greats as she grows continues to perform at new levels. Look for her at the next World of Dance Tour near you.Song: Lil Wayne \"How to Love\"Headset: Brand New Pioneer STEEZ headphonesFOLLOW CHACHI & SUBSCRIBE:www.twitter.com/chachigonzaleswww.facebook.com/chachi0123www.youtube.com/chachi0123FOLLOW WORLD OF DANCE & SUBSCRIBE:www.youtube.com/worldofdancetourwww.twitter.com/worldofdancewww.facebook.com/worldofdancetourDirected by Rod Jonas. Filmed by Justin Carrillo, Russo Mutuc and Rod Jonas. Edited by Israel Carbajal. Follow Rod Jonas on twitter for the latest on up in coming features and WODLife news.www.twitter.com/rodjonasNO COPYRIGHT INFRINGEMENT, FOR INSPIRATIONAL USE ONLY.#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"41"	"Robert Muraine | Mr Fantastic @ World Of Dance 2010 Dallas Texas"	"/watch?v=Q_6ypULnYIE"	246	665122	9180	1764	33	14726	"DOWNLOAD THE mp3 HERE: http://soundcloud.com/mrfantastic/meg...a little freestyle."
"42"	"World of Dance Network | The Global Dance Movement Has Begun | #WODNetwork"	"/watch?v=QVGHzT3Jw-4"	110	663731	489821	845	12	15762	"World of Dance NetworkThe Global Dance Movement Has BegunDancers across the world are communicating through movement, style, and sound.Without language, borders, or distance as barriers, a new lifestyle has emerged.Welcome to the World of Dance Network!Subscribe!http://youtube.com/worldofdanceAre you a Dancer/Dance Crew & have a YouTube Dance Channel?Apply Now!http://apply.fullscreen.net/worldofdanceMusic: Kraddy \"Heart Anthem\" - Cryptex RemixCheck out more of his amazing music: www.soundcloud.com/cryptex"
"43"	"world Of Dance Tour 2008 - Jabbawockeez"	"/watch?v=A6qfmrm3E4E"	362	637240	106	562	32	13955	"yeee"
"44"	"GRV 2nd Place | FRONTROW | World of Dance #WODLA '14"	"/watch?v=32Z377LiLVU"	383	619595	489821	6157	52	16188	"GRV 2nd Place | FRONTROW | World of Dance #WODLA '14#WODFRONTROW#WODLifestyle - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"45"	"Poreotics | FRONTROW | World of Dance Las Vegas 2014 #WODVEGAS"	"/watch?v=ezWO8Y7NDnA"	459	615193	489821	5635	103	16428	"World of Dance Las Vegas 2014 #WODLVDance Videos FIRST at the new http://WORLDOFDANCE.COM #worldofdance Like it! Share it!#WODLifestyle â Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here. https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdanceâ¦For more dance news, tour info, and videos like this, go to: http://www.worldofdance.com"
"46"	"Kid Krumping | Lil Moutermouth & Big Moutermouth of Street Kingdom | World of Dance \"Isle 7\""	"/watch?v=AfvBV6_bDUw"	81	590611	489821	3207	144	15216	"Jacob aka Moutermouth performed at World of Dance Tour Bay Area event and was an instant fan favorite. His big homie  Lil B Dash from Street Kingdom made sure he was ready as they met in \"Isle 7\". Stay tuned for more feature pieces from your favorite dancers and new talent.Join the movement. Subscribe now.World of Dancewww.worldofdance.comwww.twitter.com/worldofdancewww.twitter.com/worldofdancetourwww.youtube.com/worldofdancetourFilmed and edited by Justin Carrillo. Directed by Rod Jonaswww.twitter.com/TOTCollectivewww.twitter.com/rodjonas#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"47"	"Kids Krumping at World Of Dance 2011"	"/watch?v=lSMvHf-59VM"	117	582583	80458	1210	141	15209	"Dancers: lil moutormouth and Tiny Flesh KFootage taken by StatusSilverSong: By Jay Z - In parismy Fan page: https://www.facebook.com/pages/Status...World of Dance Tour 2011 in Vallejo, CA for an amazing event with over 6,000 people in attendance from the Battlefest, BBoy, and Main stage. It was an amusement park experience for us dance fanatics and here is a glimpse of one of the awesome freestyle \"krump\" battles between, Lil MoutorMouth and the 2nd kid Puzzle aka Tiny Flesh K, to kids reppin' their style of dance to the fullest. Join the movement by following World of Dance at the links below. Hope to see you at the next event!www.worldofdance.comwww.facebook.com/worldofdancetourwww.twitter.com/worldofdancewww.youtube.com/worldofdancetourkids krumping krumpin krump krumper kids krumping Turf Turfing turfer turfin krump krumpin krumping dance dancing dancer silver bboy breakdance break dance breaker statussilver pop popping popper poppin tut tutting tutter king turf feinz frost ABDC americas best dance crew with the starz supreme soul ladia yates danceon house of crews houseofcrews bay area 2011 2010 2012 california oakland san jose san francisco dancing in the rain Danny Kash yo Ruckus crew video film edit slow motion HQ HD high quality high definition Interesting inspirational inspirational Daniel kwan Jon m Chu step up LXD league of extraordinary dancers children kids kid 6 year old battle breakdance"
"48"	"Megan Batoon | World of Dance | FRONTROW | #WODCHI 2013"	"/watch?v=cHueYAQLO5c"	102	578921	489821	10179	90	16042	"Megan Batoon | Frontrow | World of Dance Tour Chicago - #WODCHI#WODLifestyle - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"49"	"Poreotics | World of Dance | FRONTROW | HTOWN 2013"	"/watch?v=l_RwplWNEU4"	430	577710	489821	4354	84	15968	"World of Dance Frontrow Feature : Poreotics at WOD Houston 2013#WODFRONTROWSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"50"	"Mos Wanted Crew Part 1 (Solos) | World of Dance Hawaii #WODHI '12"	"/watch?v=_KJVD-necLo"	597	566540	489821	4595	68	15698	"World of Dance Hawaii 2012 // Mos Wanted Crew Part 1 (Solos)See part 2 (Group performance) here: http://youtu.be/8t7MH2qTKn0Support the movement. Subscribe here.https://www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"51"	"Charlize Glass & Autumn Miller \"Spring Sister World of Dance\""	"/watch?v=XHY4dnB9FeE"	637	562335	236978	3920	350	15800	"Music by the The \"Bangerz\" Download free track at https://soundcloud.com/thebangerz/we-...Autumn Miller and Charlize Glass met at a dance competition and have been friends for about 5 years, they premiered there first video when they were having a sleep over in the summer of 2011 \"summer sisters\" and finally were able to work on a new fun video \"spring sisters\" They both have a great time hanging out and both love to dance. They have worked on many dance projects together, they have different styles, but one love for music and movement. Charlize is part of the 8 Flavors crew that was on ABDC last year.  Charlize will be performing with them live at World of Dance LA at the LA convention center April 6th. if you can't make the live event please subscribe to the world of dance network http://www.youtube.com/user/WORLDOFDA... to see all the highlights and numbers from the show.please subscribe to Charlize at http://www.youtube.com/user/Charlizey1get Dance Clothing at  http://www.katrinawear.comMusic by http://www.audiomicro.com\"and https://soundcloud.com/thebangerz/we-..."
"52"	"Mr Fantastic World Of Dance 2009 Pomona (Full Length)"	"/watch?v=WsBlqcHhozE"	399	547516	9180	1233	38	14386	"DL THE mp3 HERE:http://soundcloud.com/mrfantastic/meg...Info is in the title ;]http://milctv.blogspot.com/"
"53"	"Les Twins Dance Highlights - Battle Circle | World Of Dance New York 2011 | Sharp Edge Events"	"/watch?v=wFxonB7VV6M"	443	537298	4857	2474	34	15136	"http://www.DirectorJosephRivera.comFilmed and Edited by: Joseph Rivera (@directorjosephr)Â© Sharp Edge Productions 2011Leaders in Music Video and Creative Productionhttp://www.SharpEdgeProductions.comhttp://www.DirectorJosephRivera.comSee more Les Twins Dance ----------------------------------Les Twins Battle Highlights (pieces of pt1-pt6)http://www.youtube.com/watch?v=wFxonB...Les Twins Dance Battle Circle - pt 1 (Lloyd Banks -Start it up)http://www.youtube.com/watch?v=HPAhJJ...Les Twins Dance Battle Circle - pt 2 (Kanye - Monster)http://www.youtube.com/watch?v=QccF5C...Les Twins Dance Battle Circle - pt 3 (Nicki Minaj - Romans Revenge)http://www.youtube.com/watch?v=ew6F6c...Les Twins Dance Battle Circle - pt 4 (Fat Man Scoop - Drop)http://www.youtube.com/watch?v=vhIbxg...Les Twins Dance Battle Circle - pt 5 (Jay-z - On to the next one)http://www.youtube.com/watch?v=ByqtHW...Les Twins Dance Battle Circle - pt 6 (Dirty Money - Hello)http://www.youtube.com/watch?v=EXkWJa..."
"54"	"World of Dance Dallas 2012: Poreotics"	"/watch?v=iDqcnypFEBk"	510	527692	489821	4591	66	15462	"Stay tuned for all of our amazing news by going to http://www.worldofdance.com/ for the latest on our mobile app, website, merchandise, and tour.Support the movement. Subscribe here.www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more videos like this go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"55"	"Keone & Mari Madrid | World of Dance | FRONTROW | #WODNY 2013"	"/watch?v=lZw_n_-tyk4"	357	526259	489821	9641	27	15855	"World of Dance Frontrow Feature : Keone & Mari Madrid at WODNY 2013#WODFRONTROWSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"56"	"Les Twins World of Dance 2012"	"/watch?v=zfBKAilqmRw"	451	522196	128	1148	35	15438	""
"57"	"World of Dance New York 2012: Chachi Gonzales of IaMmE"	"/watch?v=6pSwWEuEMmc"	106	511769	489821	4199	52	15489	"Stay tuned for all of our amazing news by going to http://www.worldofdance.com/ for the latest on our mobile app, website, merchandise, and tour.Support the movement. Subscribe here.www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more videos like this go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"58"	"Future Funk | World Of Dance New York 2011 | Sharp Edge Events"	"/watch?v=e1WgDTxF5ts"	277	511112	4857	2081	29	15135	"Filmed and Edited by: Joseph Rivera (@directorjosephr)2nd angle footage courtesy of Allan Tabilas of NuevotecÂ© Sharp Edge Productions 2011Leaders in Music Video and Creative Productionhttp://www.SharpEdgeProductions.comhttp://www.DirectorJosephRivera.comhttp://www.nuevotec.com"
"59"	"World of Dance -  Future Funk -  Bailrok & Baby Boogaloo with BBoy Jalen & Desmond - WOD Kids"	"/watch?v=JlM-zd7vBQU"	129	507554	950	2336	45	15238	"Future funk . OMG Bailrok & Baby Boogaloo . Bboy Jalen & DesmondTwitter: twitter.com/#!/SilasSantos3Twitter: twitter.com/#!/worldofdance"
"60"	"World of Dance LA 2012: 1st Place GRV"	"/watch?v=vBPupS80b8k"	372	503274	489821	4857	55	15438	"Stay tuned for all of our amazing news by going to http://www.worldofdance.com/ for the latest on our mobile app, website, merchandise, and tour.Support the movement. Subscribe here.www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more videos like this go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"61"	"Academy of Villains Exhibition | FRONTROW | World of Dance #WODBay '14"	"/watch?v=AHcsDLIdDtA"	421	503751	489821	5175	73	16304	"Academy of Villains Exhibition | FRONTROW | World of Dance #WODBay '14 Dance Videos FIRST at the newhttp://WORLDOFDANCE.COM#worldofdance Like it! Share it!#WODLifestyle -- Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"62"	"Best \"What Does the Fox Say\" Dance | POREOTICS"	"/watch?v=ZdPuYKYNzko"	158	501424	218477	7445	135	16032	"Poreotics dances to \"What Does the Fox Say?\"  Performed at World of Dance San Diego 2013. Big thanks to Vlado Footwear and Yuto Akaboshi for costumes.Vladofootwear.comYuto AkaboshiFacebook: https://www.facebook.com/pages/Redsta...Instagram and Twitter: @Redstar0105Special Thanks to Ylvis for the inspirational music.For BOOKING:DavePOREOTICS@gmail.comPOREOTICS:YouTube: http://www.youtube.com/POREOTICSHD Twitter: http://www.twitter.com/POREOTICSFacebook: https://www.facebook.com/ThePoreoticsOfficial: http://www.Poreotics.comInstagram: http://www.instagram.com/Poreotics (@Poreotics)DUMBO:YouTube: http://www.youtube.com/ItsDMBOTwitter: http://www.twitter.com/dumboPOREOTICSInstagram: http://www.instagram.com/DumboPoreotics CHAD:YouTube: http://www.youtube.com/irchadzillaTwitter: http://www.twitter.com/ChadPOREOTICSInstagram: http://www.instagram.com/ChadPoreotics CHARLES:YouTube: http://www.youtube.com/CharlesPOREOTICSTwitter: http://www.twitter.com/CharlesVNguyenFacebook: http://www.facebook.com/CharlesPOREOTICSInstagram: http://www.instagram.com/CharlesVNguyen CAN:YouTube: http://www.youtube.com/PoppinCanTwitter: http://twitter.com/CanPOREOTICSFacebook: https://www.facebook.com/CandyMusikOfficial: http://CandyMusik.comInstagram: http://www.instagram.com/CanPoreoticsLAW:YouTube: http://www.youtube.com/BigLawTwitter: http://www.twitter.com/LawBDeveraInstagram: http://www.instagram.com/LawBDeveraJETLI:YouTube: http://www.youtube.com/JustinJetLiTwitter: http://www.twitter.com/JustinJetLiInstagram: http://www.instagram.com/JustinJetLi"
"63"	"Mos Wanted Crew | World of Dance | FRONTROW | #WODNY 2013"	"/watch?v=iFTCLKZzNQ8"	394	496871	489821	4695	60	15870	"World of Dance Frontrow Feature : Mos Wanted Crew at WODNY 2013#WODFRONTROWSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
